L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,simulation_time,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,constraint,soft_threshold,mean_host_N,std_host_N,mean_phage_N,std_phage_N
10,2,0.005,1.0,79432823,7.9432823e7,2.5178508385632977e-8,2.5178508385632977e-8,0,0,0,0.0,250000,250000,1.9181898544303797e7,5672.05298013245,5477.314465408805,2938.4716981132074,3083.59649122807,3.300045487785023e6,3.2517936174773215e6,2.641570248426478e6,2.6198154459926533e6,hard,5.0,7.943351810052244e7,9969.053732371023,7.943349882369387e7,9944.022045885704
10,3,0.005,1.0,79432823,7.9432823e7,2.5178508385632977e-8,2.5178508385632977e-8,0,0,0,0.0,250000,250000,1.9009747678030305e7,3459.2531522793406,3136.2679924242425,8183.532381997805,8234.65064102564,9.214931075001981e6,9.804176499514101e6,6.5605838343561e6,7.00577081979737e6,hard,5.0,7.943710526662041e7,28886.26888470643,7.94371957184204e7,29059.17820799001
15,2,0.005,1.0,100000,100000.0,7.5e-5,7.5e-5,0,0,0,0.0,250000,250000,7076.273864563503,1614.4527629233512,1578.4545578046461,1874.553839732888,1878.5693219404632,6702.141867544457,7052.063692867858,5858.624135596936,6164.297533235459,hard,5.0,100002.74525714286,332.2695947943257,100005.72694693877,332.71517243752464
15,3,0.005,1.0,100000,100000.0,3.0e-5,3.0e-5,0,0,0,0.0,250000,19738,11254.742574257425,7740.972,8132.195171026157,2746.2,3005.4523809523807,23610.818240633023,29970.19370987623,26524.196686636908,30598.20420113026,hard,5.0,66093.90188628036,47355.59379059777,66103.48785452571,47362.51510055988
15,2,0.005,1.0,1000000,1.0e6,6.0e-6,6.0e-6,0,0,0,0.0,250000,250000,86920.81544477028,2529.3431044658664,2476.2496578690125,2301.995781438329,2333.555489021956,83359.44317779526,88309.05625645051,72215.62396117506,76458.37040660756,hard,5.0,1.0000416464204082e6,1055.6097656658615,1.0000452607877551e6,1055.6413109885257
15,3,0.005,1.0,1000000,1.0e6,3.0e-6,3.0e-6,0,0,0,0.0,250000,150271,155465.0348017621,2305.563207974626,1755.7025956885175,20421.821347031964,20667.392739273928,202908.9208529992,258285.89027664563,167104.31013977996,211071.35840227193,hard,5.0,965860.706720543,182351.9683673863,965893.8887871633,182359.52772708272
15,2,0.005,1.0,10000000,1.0e7,3.0e-7,3.0e-7,0,0,0,0.0,250000,99541,1.5747593384279476e6,3194.212962962963,2945.6260869565217,3718.755351681957,3847.1154929577465,655845.0948524699,666284.6729642198,627661.2170184766,637372.2270203632,hard,5.0,9.471529724701453e6,2.237953986439751e6,9.471530032356333e6,2.237954070860748e6
15,3,0.005,1.0,10000000,1.0e7,3.0e-7,3.0e-7,0,0,0,0.0,250000,250000,1.6000041882601797e6,2893.4078617228884,2162.402696985722,23247.175925925927,23501.857529305682,1.9736376015166857e6,2.56405052636257e6,1.5958726466488189e6,2.0789201142646992e6,hard,5.0,1.0002960047938775e7,22838.180345015462,1.0003229315955102e7,23818.57762112789
15,2,0.005,1.0,100000000,1.0e8,3.0e-8,3.0e-8,0,0,0,0.0,250000,250000,1.6456650542045455e7,3802.90382387022,3520.825,4607.460422163588,4620.748387096774,5.5093163350471975e6,5.82192293441584e6,4.911550329364874e6,5.177473575084392e6,hard,5.0,1.0000268299699591e8,17029.59232473615,1.0000271155065306e8,17133.89832295618
15,3,0.005,1.0,100000000,1.0e8,3.0e-8,3.0e-8,0,0,0,0.0,250000,250000,1.5353035912827311e7,3725.3997882851095,2756.812396420285,20972.86759142497,21488.30913348946,1.4723832814762438e7,2.0244650864843927e7,1.1715160902944148e7,1.6002515670020487e7,hard,5.0,1.0002272559658368e8,191620.62281140496,1.0002473535767755e8,200326.19545206937
15,2,0.005,1.0,125892,125892.0,5.9574873701267756e-5,5.9574873701267756e-5,0,0,0,0.0,250000,250000,8861.390695067264,1733.3777714610574,1691.7497898571028,1879.192901457221,1866.4658040665433,8527.459998518405,9042.952132064214,7412.686434218242,7787.412280916142,hard,5.0,125896.12973469388,373.7465807140806,125895.29310204081,372.38261815874574
15,3,0.005,1.0,125892,125892.0,2.38299494805071e-5,2.38299494805071e-5,0,0,0,0.0,250000,15746,15895.313559322034,7799.175965665236,7993.895878524946,1463.090909090909,2361.1666666666665,23300.839405679068,30146.65156579286,31615.10737674566,35456.15962626347,hard,5.0,67341.82802903406,62810.42966326799,67348.41615484831,62816.62543492031
