L,d,J,Jprop,NX,NY,rR_random,rH_random,rR_hosthost,rH_phagephage,rH_phagehost,rH_3body,GenePersisentTime,mean_establish_size,persTimeHost,persTimePhage,gapTimeHost,gapTimePhage,theta_GH,theta_GP,theta_gH,theta_gP,theta_GH_rel,theta_GP_rel,theta_gH_rel,theta_gP_rel
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,1.28e-6,0.0,1.28e-6,0.0,200000.0,425685.44029075804,12807.773858921162,13088.079958463137,2995.4605263157896,2967.2218934911243,174709.6272103327,175402.19043511382,169790.88179048902,171127.45754868683,1.3529336198711224,1.3593916234728607,0.03395815208578128,0.034225474920654364
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,1.36e-6,0.0,1.36e-6,0.0,200000.0,408913.1981242673,13414.16883116883,13346.226260257914,2890.9245283018868,2991.1358234295417,166475.84392825438,166722.26832258183,158444.3815006352,159480.20791267726,1.2912031934760093,1.2935934977168457,0.03168885765121292,0.03189601262055694
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,1.44e-6,0.0,1.44e-6,0.0,200000.0,370349.1977186312,14066.925392670157,14198.183776932827,2511.6711538461536,2505.0330275229358,155303.07872473876,155779.60547842673,149379.9050366097,150224.89166441135,1.206028473526883,1.2103202065385543,0.02987597237185454,0.030044974976523343
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,1.52e-6,0.0,1.52e-6,0.0,200000.0,371007.0798858773,14159.084583901773,14471.756062767476,2339.4016227180527,2303.625806451613,156426.56834643288,156750.60124698307,151586.20392886057,152084.8135534545,1.2157017128950527,1.218595177881618,0.030317237471761085,0.030416950572715363
40.0,2.0,1.0,1.0,1.0e8,1.0e8,0.0,0.0,1.6e-6,0.0,1.6e-6,0.0,200000.0,362679.24628099176,14941.972402597403,15191.279338842975,2162.5503685503686,2188.7589743589742,145999.3208216472,146449.39052889426,140860.8244335276,142019.21735436833,1.1354821749172062,1.1394343618661689,0.028172147586249804,0.028403833027852193
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,8.0e-8,0.0,8.0e-8,0.0,135179.0,5.045737069444444e6,3210.0422960725077,2972.306186868687,9273.236572890026,9620.697626418989,1.4223933301082822e6,1.896474900096087e6,1.4003860737562696e6,1.8807888421992054e6,8.764263044739252,11.788644623220852,0.2800657998316059,0.37614169210963366
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,1.6e-7,0.0,1.6e-7,0.0,178067.0,3.0391544762201454e6,3347.0995003258745,3148.656490134995,6645.228512074786,6728.557744397932,1.251957140220227e6,1.5033646708941816e6,1.2679003242003422e6,1.511819084775706e6,7.291730518597975,8.785423036891602,0.2535706296693051,0.3023521763419988
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,2.4e-7,0.0,2.4e-7,0.0,200000.0,2.1258775879869247e6,3450.275638312879,3280.1529555979296,5032.354502369668,5049.106150341686,1.0135434932176184e6,1.1484843784063498e6,1.0499793040610463e6,1.1780506819253895e6,6.084034460986309,6.913953067407114,0.20998964411251372,0.23560321262159298
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,3.2e-7,0.0,3.2e-7,0.0,200000.0,1.5880683561031665e6,3697.6355409836065,3571.337206332993,3867.2523242300986,3888.4607787810382,758664.7616304405,833772.2466157445,764119.0202087959,835196.1402019756,4.898480783468677,5.399526950377194,0.15282052378723848,0.1670356767077538
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,4.0e-7,0.0,4.0e-7,0.0,200000.0,1.2715875764354067e6,3884.3840800879016,3768.908133971292,3112.005101355887,3116.524347027169,642744.0636447965,692581.5072275383,650627.3170808149,701282.615574202,4.31891609271973,4.668135851212435,0.13012318796789835,0.14025397687658425
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,4.8e-7,0.0,4.8e-7,0.0,200000.0,1.0957942019106026e6,4071.1058879961624,3944.236112749145,2725.87068852459,2742.3910859203916,570067.6230943013,607705.4557829922,565168.2573857901,600837.1155636144,3.9342464515851345,4.2077358858615765,0.11303193098324817,0.1201655131545009
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,5.6e-7,0.0,5.6e-7,0.0,200000.0,933888.3763919822,4159.140348676784,4076.813907448651,2318.784147010422,2319.405865657521,483545.164740257,510358.74207703787,478768.0574620194,505298.7080117088,3.4440017886268603,3.6441369389762897,0.09575237791027054,0.10105843285327623
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,6.4e-7,0.0,6.4e-7,0.0,200000.0,828483.2364618671,4309.823284034888,4263.936172886041,2071.3642274173467,2078.9539582188017,444676.6711138673,466498.01555734355,431869.5387993871,453240.2933154682,3.2161212551238787,3.3823415606884217,0.08637289543680778,0.09064695240762803
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,7.2e-7,0.0,7.2e-7,0.0,200000.0,735223.1695334897,4587.713231418028,4499.365259317175,1831.9406583886803,1814.7149786019972,406211.2108017079,423766.3581903625,405633.34266394685,423258.7682931953,2.984150606912203,3.1206466027293356,0.08112578651313827,0.08465086034032632
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,8.0e-7,0.0,8.0e-7,0.0,200000.0,666058.6504243489,4768.995340032037,4789.699780541331,1602.7528938906753,1620.5669469598965,359499.4977281363,373719.00527907314,347267.7636918886,360762.3876174493,2.681613539061128,2.793558017467531,0.06945288216921261,0.0721517705641148
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,8.8e-7,0.0,8.8e-7,0.0,200000.0,609122.2795136217,4999.204240390482,4944.15330152378,1501.516167259184,1515.8573871409028,338955.04274136206,351133.79575385584,331742.4891660415,343192.28787868755,2.5473386556766293,2.6435417478867116,0.06634790784425817,0.06863784232720355
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,9.6e-7,0.0,9.6e-7,0.0,200000.0,575519.8732352941,5128.999265246142,5099.080588235294,1374.4779853777416,1367.7667207792208,339089.7404178358,351293.41425738146,335806.5020575233,347341.97611998394,2.5561044129893165,2.6536035501427824,0.06716075049072341,0.06946774096509092
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,1.04e-6,0.0,1.04e-6,0.0,200000.0,517479.7414183938,5608.350146436706,5575.187338082902,1255.6285817918026,1256.346382825185,314966.1165571867,324716.4517444748,307647.28267317713,318188.1726838947,2.3932823555510057,2.4703920411089273,0.06152893059181363,0.06363708154943686
40.0,2.0,3.0,1.0,1.0e8,1.0e8,0.0,0.0,1.12e-6,0.0,1.12e-6,0.0,200000.0,482909.394968755,5726.276462058966,5663.719596218555,1176.3779938771836,1173.9188898836169,311307.0191176576,320245.4832063569,301710.4286053311,310299.607983853,2.371418710768225,2.442596562541781,0.0603415794698975,0.06205943197842675
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,8.0e-8,0.0,8.0e-8,0.0,87986.0,5.237536082767978e6,2269.626773049645,1840.900949796472,5655.070085470085,6299.781774580336,1.6268613546784932e6,3.3175192707357407e6,1.589031206748998e6,3.2400550505355783e6,10.070256126468017,20.591582111000772,0.31776912976652233,0.6479029372730333
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.6e-7,0.0,1.6e-7,0.0,176693.0,3.205406088987764e6,2300.405481697323,1954.2253786258236,4649.3282689668695,4711.00705968644,2.1630677612736966e6,3.410336380038205e6,2.2375399994564913e6,3.4819168873832393e6,10.284483693980356,15.833471990177149,0.4474279771529129,0.6962495342501647
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,2.4e-7,0.0,2.4e-7,0.0,200000.0,2.2572573213919583e6,2339.6517451589766,2093.120344002734,3321.1811685055163,3347.918226248659,1.6160365228138554e6,2.146843832418922e6,1.706913162643816e6,2.2363371569149466e6,8.242491688782696,10.795597338178624,0.341337088979101,0.44720508565859857
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,3.2e-7,0.0,3.2e-7,0.0,200000.0,1.631173223808556e6,2455.417028027499,2265.0186464790163,2427.7706012134586,2448.061157549466,1.170749036676726e6,1.4134693295014005e6,1.1979640266584593e6,1.4355933114364974e6,6.708649402469332,8.036591143141917,0.23957060951474776,0.287091223444836
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,4.0e-7,0.0,4.0e-7,0.0,200000.0,1.3269417741352355e6,2553.5927200931505,2402.1015243306624,1994.0028988562694,2011.312017472572,961012.0951115385,1.1138675248299795e6,967591.3139781166,1.118925396902345e6,5.89461225614276,6.805025269321908,0.1935038391506264,0.22376788966760777
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,4.8e-7,0.0,4.8e-7,0.0,200000.0,1.133774640343265e6,2667.6833234186,2531.071834924308,1694.1258185943382,1715.1885989079797,830820.7590618434,938754.8518633988,842665.6955231915,949200.0471891162,5.338134393369975,6.021329840535625,0.16852224951657818,0.18982780127712148
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,5.6e-7,0.0,5.6e-7,0.0,200000.0,953923.6749811391,2814.464961067853,2700.457563183704,1436.6072972158006,1453.1443606814178,735213.5241506277,816129.7050405697,749963.4648742258,832633.3214619989,4.908131258684742,5.448039025803705,0.1499843586103996,0.1665173746210563
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,6.4e-7,0.0,6.4e-7,0.0,200000.0,846445.4466796042,2993.6435604952717,2876.5904960242333,1269.3023055485178,1280.7294215931986,675008.6542688007,740557.4072536465,674536.7387619051,737282.3453794761,4.633375897289386,5.083695970581661,0.13490053577973693,0.14744897970986495
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,7.2e-7,0.0,7.2e-7,0.0,200000.0,754466.5052848055,3104.4003327949886,3009.384284279497,1135.6776737559785,1140.8370094386487,625584.8000217109,679115.1685961158,620409.5952271129,672799.1007012037,4.38557809476226,4.768159812781455,0.12407615502204991,0.13455339942542863
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,8.0e-7,0.0,8.0e-7,0.0,200000.0,689221.2154260627,3226.7824184768783,3149.3028337657156,1018.4655720338983,1024.3836611823324,575318.22933382,620269.9899821748,560740.9931609565,603718.0163620746,4.112188617958338,4.444378963415697,0.11214339916566264,0.12073844742005739
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,8.8e-7,0.0,8.8e-7,0.0,200000.0,625958.2557079938,3361.446080443259,3295.0800891003896,926.2037294293652,935.2099494097807,547532.5148663889,586459.2825088571,540699.7427688909,579030.5810918779,3.9641763661239615,4.255680089526425,0.10813565000433,0.11580140802961364
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,9.6e-7,0.0,9.6e-7,0.0,200000.0,587385.7573982897,3501.188692098093,3445.5776844941956,853.0707418332787,863.2644994059833,527861.6594227819,563458.8186760527,513714.06429312564,549462.2792274242,3.8618316045820764,4.1305892087962555,0.10273882240416818,0.10988814250722768
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.04e-6,0.0,1.04e-6,0.0,200000.0,533139.697512762,3714.9928419212065,3682.623981753014,781.6503109488218,787.1345881285787,497723.55828245217,528980.4263529299,480046.59735083085,509701.11287775944,3.6811079785623066,3.920965421696412,0.096005823967346,0.10193650701357702
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.12e-6,0.0,1.12e-6,0.0,200000.0,500278.88792713283,3940.858072247903,3876.338538130799,720.2369866284623,728.1378881987578,477566.5783702309,505640.49320879893,465274.8472154996,492626.8452471296,3.5614690718377613,3.7786758500384874,0.09305178673629559,0.09852191091640101
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.2e-6,0.0,1.2e-6,0.0,200000.0,461851.38780098205,4078.946016802717,4027.659113766787,668.0275504466796,666.071495008371,456692.5117453391,481863.64029516827,437938.5389753557,462297.1470008009,3.4288387642008313,3.6255032286676343,0.0875847741107364,0.09245639145910604
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.28e-6,0.0,1.28e-6,0.0,200000.0,444462.16108031454,4419.925584691708,4407.915882428774,629.3451993490643,629.9909781576448,434969.1565436968,458273.51007423835,414699.1842441346,436764.06853430433,3.2864620237168802,3.4698292653611498,0.08293723331095132,0.08735000857717301
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.36e-6,0.0,1.36e-6,0.0,200000.0,419847.8153805462,4491.584588189079,4514.636249421411,582.3940271742879,592.2639760211906,425879.43239784485,447041.56269622466,405710.46631403157,426006.5982157574,3.2303191668947933,3.397079916781383,0.0811395907158688,0.08519862827552441
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.44e-6,0.0,1.44e-6,0.0,200000.0,400264.5411030177,4676.212948248462,4687.641692681234,559.3124087591241,555.2981234423105,414454.503239654,434575.37698787206,397080.75707807497,416302.70892699575,3.1550664753931104,3.3146651934667584,0.07941377024998943,0.0832579547261632
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.52e-6,0.0,1.52e-6,0.0,200000.0,375083.34415731183,5097.327326222876,5187.0067053416715,511.4121958827199,519.6404,400284.8946900144,418800.68099204387,384196.36709516775,402250.3942461511,3.0591178783029767,3.2065286588030815,0.07683700780437717,0.08044775884676617
40.0,2.0,5.0,1.0,1.0e8,1.0e8,0.0,0.0,1.6e-6,0.0,1.6e-6,0.0,200000.0,357718.3126416316,5333.647194039315,5412.506960181288,490.7810231301705,486.0353042727665,384418.48365258996,401791.7203146316,360431.3948811565,376717.9622471811,2.9473255367296787,3.0857143590882306,0.07208427517121391,0.07534148862776475
50.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,1.0e-5,0.0,1.0e-5,0.0,7694.0,1162.076923076923,2119.733333333333,2711.7368421052633,0.0,0.0,5477.678838033885,3718.4007731769843,7969.724525862872,7401.3841519399675,2.4380706650464754,2.0368558459009676,0.19924639844896988,0.18503363604533252
50.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,2.0e-5,0.0,2.0e-5,0.0,9897.0,4368.103092783505,3051.3166666666666,4046.991452991453,0.0,957.5,8308.035158019578,5833.399816405774,7070.497025687179,6617.393375190922,3.797853138691111,3.259609810444058,0.1767565285795842,0.1654372147704173
50.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,3.0e-5,0.0,3.0e-5,0.0,8534.0,3466.777777777778,2873.7868852459014,3375.1009174311926,1529.0,0.0,6694.265566763039,5278.3801993625675,7807.278075195162,6061.312925666485,3.75386711403706,3.3914305443277266,0.1951811134526034,0.1515341346555922
50.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,4.0e-5,0.0,4.0e-5,0.0,24726.0,10005.6503131524,4319.746588693957,4360.538043478261,4639.901408450704,4984.060606060606,10582.065008201413,10148.799356577678,11194.627288897853,11788.363660232597,5.453054387816793,5.569344726717942,0.2798653835188548,0.2947066871381936
50.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,5.0e-5,0.0,5.0e-5,0.0,26679.0,8853.116107931317,4216.834432234432,4238.417613636364,4783.851258581236,4932.289823008849,8951.782446179739,8805.218065056535,10659.078195177506,11375.283631658098,5.155639175713737,5.297889663590061,0.2664771569485914,0.28438369056666063
50.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,6.0e-5,0.0,6.0e-5,0.0,46878.0,7764.316192560175,4443.263414634146,4473.232753062541,7459.0143084260735,7713.752891692955,7854.525013673208,7917.050315431772,8602.379822306422,9728.61015239442,5.027530362595518,5.183776547473255,0.21505872904867765,0.24321468786975317
50.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,7.0e-5,0.0,7.0e-5,0.0,15427.0,5712.6058732612055,4174.86581920904,4183.865333333333,2246.1898734177216,2238.3536585365855,5713.705771052323,5483.111378553137,6822.00384609798,7265.666923242362,4.172254540770562,4.121872660785493,0.17054758385739896,0.18163690318296524
50.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,8.0e-5,0.0,8.0e-5,0.0,192078.0,6014.315941058272,4594.918960791324,4543.2347261235955,8499.125666902359,8379.326609090336,6137.1214515051415,6252.760621062076,6984.6908404222495,8133.962525794945,4.590668052796727,4.777809264046415,0.17461722086638196,0.20334855551925615
50.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,9.0e-5,0.0,9.0e-5,0.0,200000.0,5439.9507686676425,4644.743788736189,4590.117665833289,7782.265204847086,7714.035734607944,5494.143561840071,5602.157465545848,6246.581976453296,7383.134159612891,4.370055001481499,4.530638134825283,0.15616466532304368,0.1845765432665517
50.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,0.0001,0.0,0.0001,0.0,200000.0,4925.03144654088,4632.468102315236,4615.310596159646,7073.500511936197,7045.232310246934,4982.646206439228,5072.390205686181,6216.5409710300755,7307.113499228146,4.138982984613101,4.295796811918722,0.1554139713224202,0.18267909808329288
50.0,2.0,1.0,1.0,1.0e6,1.0e6,0.0,0.0,0.00011000000000000002,0.0,0.00011000000000000002,0.0,120746.0,4437.686511627907,4660.175640398107,4644.354291255859,6338.551345962113,6279.165575387927,4462.056622840569,4534.208916206761,5310.663099360714,6422.362741573198,3.896009142438821,4.022007060622669,0.13276559315682382,0.16055857668990117
50.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,1.0e-5,0.0,1.0e-5,0.0,4660.0,3741.4117647058824,1976.4,2663.722222222222,0.0,0.0,8722.259998081676,5574.9895362461175,8643.03530901731,6417.489653540627,4.23683619449229,3.764637940976319,0.21607670619021727,0.16043711413616965
50.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,2.0e-5,0.0,2.0e-5,0.0,4846.0,8501.987654320988,2270.1739130434785,2375.1686746987953,0.0,0.0,11249.710457966563,8930.713843018333,10388.869742918234,9501.160772332976,6.118693380980982,6.162613771942589,0.25972737598604945,0.23752734534756006
50.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,3.0e-5,0.0,3.0e-5,0.0,3534.0,3884.5,1755.9166666666667,1887.6153846153845,0.0,0.0,7484.982537573815,5190.30238034612,6856.845325393276,5578.803492705753,5.38728944764407,4.444352785796816,0.17142747609906364,0.13947281909136383
50.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,4.0e-5,0.0,4.0e-5,0.0,55910.0,13187.838488994646,2305.5328248841033,2266.6268041237113,6137.957158549982,6218.879784366577,11823.774180081506,12911.679256875783,12456.954420412409,13796.72523719543,5.943944714015765,6.583886878822945,0.3114206081935897,0.34491055941654614
50.0,2.0,3.0,1.0,1.0e6,1.0e6,0.0,0.0,5.0e-5,0.0,5.0e-5,0.0,200000.0,10678.809411109563,2360.095579574586,2318.909037780604,5793.476031981477,5800.429550674706,9491.61817335799,10188.556177773711,9641.217137191892,10603.698046224537,5.522724361353506,6.0206300351198445,0.241026242621265,0.2650827780502676
50.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,1.0e-5,0.0,1.0e-5,0.0,6228.0,21126.83408071749,2449.0476190476193,2036.486607142857,0.0,163.0,37969.73715422956,52194.47032469825,37584.05947608938,54263.22555882635,12.521500377199288,24.459584529428145,0.9394817326303139,1.3484086357579192
50.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,2.0e-5,0.0,2.0e-5,0.0,3963.0,11912.0625,1782.5645161290322,1679.20987654321,681.0,0.0,11702.842119145682,12365.875649983196,12351.392498382691,13127.621318871352,6.7755493930286805,8.43039810253936,0.30877294843291364,0.32818704460472475
50.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,3.0e-5,0.0,3.0e-5,0.0,4235.0,11936.39405204461,1555.2276422764228,1546.3210332103322,0.0,0.0,10657.517411330275,11604.116599890793,10270.924747047424,11202.537315466006,6.703474675627156,8.24517769473655,0.256755806793123,0.28004847603590205
50.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,4.0e-5,0.0,4.0e-5,0.0,11275.0,12473.871404399322,1608.2227129337539,1536.2779030439685,1926.5671378091872,2202.4360795454545,10725.217698939407,12075.446615526222,11136.947123511307,12736.378691092665,5.816758753509742,6.780827553879249,0.2784087378318316,0.3183950371649844
50.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,5.0e-5,0.0,5.0e-5,0.0,97439.0,10681.034819068453,1636.0484027105517,1577.7587274134087,3556.5795387922612,3574.4365660850285,9497.496471528893,10712.930942229494,9806.99228165472,11140.37660649768,5.560234272196301,6.297237658667986,0.2451637576698463,0.2784962294296673
50.0,2.0,5.0,1.0,1.0e6,1.0e6,0.0,0.0,6.0e-5,0.0,6.0e-5,0.0,200000.0,8893.565159049649,1674.8932077421407,1629.4276593229024,3076.423406725462,3093.094868843521,7910.219112563989,8754.30169865215,8077.897744568659,9079.235474633348,5.191477523844955,5.780882146124318,0.20193848757873817,0.22697052769596082
50.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,1.0e-6,0.0,1.0e-6,0.0,25914.0,118521.2131147541,13428.285714285714,12308.491803278688,0.0,0.0,141152.17504244883,122178.16306257252,130529.02372700875,118929.21118453001,8.782808342319312,9.711367370541023,0.3263234394471782,0.2973235135213187
50.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,2.0e-6,0.0,2.0e-6,0.0,68135.0,219913.15801186944,8202.999116607774,8335.160237388724,11723.62893081761,13562.63063063063,186329.42537950055,192401.56699784793,205832.9469904105,213267.06308063204,8.632930264699786,9.754619105021293,0.5145802018758309,0.5331602830032776
50.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,3.0e-6,0.0,3.0e-6,0.0,79781.0,162812.32890855457,8812.187986651836,8707.94493608653,13366.946524064171,15205.601931330471,138073.2915024129,142426.56673656244,145742.58081858695,153138.32744240956,7.600255718805456,8.304000925341908,0.36435612030795206,0.38284473485908266
50.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,4.0e-6,0.0,4.0e-6,0.0,200000.0,126893.29227557412,8993.183860351981,8946.204732080723,18638.26353226926,18823.31812080537,113230.85125556198,116801.83498571996,118867.75209796838,123674.10825583608,6.751141358936115,7.137732303497898,0.29716866447045703,0.30918496757473335
50.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,5.0e-6,0.0,5.0e-6,0.0,200000.0,102843.24764501736,9315.245045731708,9276.051561725335,15993.3925078983,16027.822007891276,93137.91550924243,95196.59284891735,93542.32295256473,96750.05431401262,6.391323580760405,6.673987352654765,0.23385534154675786,0.24187520854001823
50.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,6.0e-6,0.0,6.0e-6,0.0,200000.0,86435.44136583123,9693.745137098664,9622.562938268766,13989.332877274594,14137.400053518866,78811.48705412589,80576.78786299846,76639.82259376805,79501.81940870445,6.0023917238942985,6.239639380920874,0.19159933863441486,0.1987538210844985
50.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,7.0e-6,0.0,7.0e-6,0.0,200000.0,73902.90751383567,9973.575351422034,9853.212088964563,12395.092429577464,12335.163485070974,67532.49022867212,69026.62892802164,68091.03008871389,70576.62848224113,5.55848362442325,5.769843615232403,0.1702277529288307,0.17644121831395207
50.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,8.0e-6,0.0,8.0e-6,0.0,200000.0,65104.78770835464,10306.474145938693,10288.640936509559,11022.540642722117,11037.05504908836,59479.88413632103,60486.367410404804,59081.8842275659,61275.92862701927,5.20996590317927,5.394387642068653,0.14770433837155875,0.15318944200868706
50.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,9.0e-6,0.0,9.0e-6,0.0,200000.0,57999.006301073154,10520.394492666866,10482.131141084967,9937.989543077972,9958.182377966861,53541.94936567739,54293.304772748095,54014.602321045524,55946.833746892014,4.940243154268504,5.084123868814828,0.13503637805860974,0.13986685807276908
50.0,2.0,1.0,1.0,1.0e7,1.0e7,0.0,0.0,1.0e-5,0.0,1.0e-5,0.0,200000.0,52181.814202981106,10801.56189926951,10734.97920820279,9082.839851835712,9021.033197249677,48385.651150018806,48953.514358964676,46901.0985487536,48579.76760777614,4.651143751350676,4.771033579959892,0.1172526753757835,0.12144934609875678
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,1.0e-6,0.0,1.0e-6,0.0,19111.0,233795.99715099714,4511.3452380952385,4669.646723646723,0.0,2932.0,157638.4329750973,171559.9755636804,144801.67719332466,162726.1371626175,11.387895399791159,13.815617681357537,0.36199966626282165,0.40680858427419675
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,2.0e-6,0.0,2.0e-6,0.0,101476.0,249762.34722435797,3359.090081300813,3203.98431493157,10899.994318181818,11256.986739912862,227237.09333873988,269342.09646229865,251148.99073203566,293020.74545638164,8.964627520206696,10.794540186674705,0.6278426311894534,0.7324803477988372
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,3.0e-6,0.0,3.0e-6,0.0,77701.0,165590.64196908602,3549.570358480471,3425.127016129032,7819.606475148199,7919.093023255814,138210.62723117045,152237.4201449946,143369.81224769304,156833.9684389907,7.677969560919671,8.654119066726734,0.3584147149431788,0.3920754200176747
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,4.0e-6,0.0,4.0e-6,0.0,200000.0,127979.32102328312,3785.424272618573,3687.7112600273917,7039.369183424417,7081.202351839325,115660.28474899859,125678.23321542135,120201.84525583162,130340.65441041229,6.985209138962513,7.652271754936552,0.30049847601333257,0.3258444912981823
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,5.0e-6,0.0,5.0e-6,0.0,200000.0,102807.69328820711,3925.2032545697725,3837.4912311546746,5855.91190756897,5872.482997305584,93298.38114357735,99699.24054234849,97036.31515002037,103834.68155797174,6.437578336930729,6.945075737186384,0.24258671314386987,0.2595815233834302
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,6.0e-6,0.0,6.0e-6,0.0,200000.0,86136.17901537455,4074.358225646123,3998.546614327772,4983.858763471356,5009.122680900521,79139.07158061978,83630.64421846338,81786.24829350064,86798.63069837313,6.04107475887031,6.437682585443739,0.20446293887882125,0.2169937755220611
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,7.0e-6,0.0,7.0e-6,0.0,200000.0,73699.06464129128,4225.983308518141,4162.66558025841,4320.042062806107,4343.850700668079,68071.10665465915,71378.96449274983,69593.80610859863,73088.51980178262,5.6329388350975,5.9613246576379995,0.17398252084912405,0.18271884933158966
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,8.0e-6,0.0,8.0e-6,0.0,200000.0,65669.94568894235,4444.396980731301,4401.326618056078,3868.078801861649,3883.9222252866316,60818.65241732923,63565.14435797505,60827.68560444737,63790.612381576124,5.359762003110865,5.653396570603132,0.15206797859618074,0.15947477506668434
50.0,2.0,3.0,1.0,1.0e7,1.0e7,0.0,0.0,9.0e-6,0.0,9.0e-6,0.0,200000.0,57925.70361684195,4592.0823942360985,4555.906925613778,3458.908397832817,3464.8398235181276,54013.438871501006,56121.06529989027,54787.93528325024,57221.62600468591,5.004879538378934,5.250517134212728,0.13696871922442097,0.14305256278989179
